-6.38158380e+00,-1.94649798e+00,-6.89325107e+00,-1.57474994e+00,-6.18614429e+00,-1.34499702e+00,-6.69781157e+00,-9.73248989e-01
-7.52570661e+00,-1.57474994e+00,-6.89325107e+00,-1.57474994e+00,-7.33026710e+00,-9.73248989e-01,-6.69781157e+00,-9.73248989e-01
-7.52570661e+00,-1.57474994e+00,-8.03737388e+00,-1.20300191e+00,-7.33026710e+00,-9.73248989e-01,-7.84193437e+00,-6.01500955e-01
7.52570661e+00,-4.72424983e+00,8.15816214e+00,-4.72424983e+00,7.01403933e+00,-5.09599787e+00,7.64649486e+00,-5.09599787e+00
7.52570661e+00,-4.72424983e+00,8.15816214e+00,-4.72424983e+00,7.72114611e+00,-4.12274888e+00,8.35360165e+00,-4.12274888e+00
7.52570661e+00,-4.72424983e+00,7.01403933e+00,-5.09599787e+00,7.72114611e+00,-4.12274888e+00,7.20947884e+00,-4.49449691e+00
7.01403933e+00,-5.09599787e+00,6.50237206e+00,-5.46774590e+00,6.50237206e+00,-4.72424983e+00,5.99070478e+00,-5.09599787e+00
7.01403933e+00,-5.09599787e+00,6.50237206e+00,-4.72424983e+00,7.20947884e+00,-4.49449691e+00,6.69781157e+00,-4.12274888e+00
5.67447702e+00,-4.12274888e+00,6.30693255e+00,-4.12274888e+00,5.86991653e+00,-4.72424983e+00,6.50237206e+00,-4.72424983e+00
5.67447702e+00,-4.12274888e+00,6.30693255e+00,-4.12274888e+00,5.86991653e+00,-3.52124792e+00,6.50237206e+00,-3.52124792e+00
5.67447702e+00,-4.12274888e+00,5.86991653e+00,-4.72424983e+00,5.16280975e+00,-4.49449691e+00,5.35824925e+00,-5.09599787e+00
5.67447702e+00,-4.12274888e+00,5.16280975e+00,-4.49449691e+00,5.16280975e+00,-3.75100084e+00,4.65114247e+00,-4.12274888e+00
5.67447702e+00,-4.12274888e+00,5.16280975e+00,-3.75100084e+00,5.86991653e+00,-3.52124792e+00,5.35824925e+00,-3.14949989e+00
6.30693255e+00,-4.12274888e+00,6.50237206e+00,-4.72424983e+00,6.50237206e+00,-3.52124792e+00,6.69781157e+00,-4.12274888e+00
5.86991653e+00,-4.72424983e+00,6.50237206e+00,-4.72424983e+00,5.35824925e+00,-5.09599787e+00,5.99070478e+00,-5.09599787e+00
5.16280975e+00,-4.49449691e+00,5.35824925e+00,-5.09599787e+00,4.65114247e+00,-4.12274888e+00,4.84658198e+00,-4.72424983e+00
5.16280975e+00,-3.75100084e+00,4.65114247e+00,-4.12274888e+00,5.35824925e+00,-3.14949989e+00,4.84658198e+00,-3.52124792e+00
3.82324743e+00,-3.52124792e+00,4.01868694e+00,-4.12274888e+00,3.31158016e+00,-3.14949989e+00,3.50701967e+00,-3.75100084e+00
3.82324743e+00,-3.52124792e+00,4.01868694e+00,-4.12274888e+00,4.01868694e+00,-2.91974697e+00,4.21412645e+00,-3.52124792e+00
3.82324743e+00,-3.52124792e+00,3.31158016e+00,-3.14949989e+00,4.01868694e+00,-2.91974697e+00,3.50701967e+00,-2.54799893e+00
4.01868694e+00,-4.12274888e+00,4.65114247e+00,-4.12274888e+00,4.21412645e+00,-4.72424983e+00,4.84658198e+00,-4.72424983e+00
4.01868694e+00,-4.12274888e+00,4.65114247e+00,-4.12274888e+00,4.21412645e+00,-3.52124792e+00,4.84658198e+00,-3.52124792e+00
4.01868694e+00,-4.12274888e+00,3.50701967e+00,-4.49449691e+00,3.50701967e+00,-3.75100084e+00,2.99535239e+00,-4.12274888e+00
2.67912463e+00,-3.14949989e+00,3.31158016e+00,-3.14949989e+00,2.16745735e+00,-3.52124792e+00,2.79991288e+00,-3.52124792e+00
2.67912463e+00,-3.14949989e+00,3.31158016e+00,-3.14949989e+00,2.87456413e+00,-2.54799893e+00,3.50701967e+00,-2.54799893e+00
2.67912463e+00,-3.14949989e+00,2.16745735e+00,-3.52124792e+00,2.87456413e+00,-2.54799893e+00,2.36289686e+00,-2.91974697e+00
3.31158016e+00,-3.14949989e+00,3.50701967e+00,-3.75100084e+00,2.79991288e+00,-3.52124792e+00,2.99535239e+00,-4.12274888e+00
2.16745735e+00,-3.52124792e+00,2.79991288e+00,-3.52124792e+00,2.36289686e+00,-4.12274888e+00,2.99535239e+00,-4.12274888e+00
